id,url,text,topic,sentiment,location,created_at,retweet,,,
1.46E+18,https://twitter.com/twitter/statuses/1463648946715254791,"@JasonERF @CFRAOttawa @radioKristy I stopped trusting media, well, back in CFRA days, but mostly since Covid and listening to CBC...at first I was like ok, good info, but after a while, i started to get a bad feeling about the direction the  journalism was taking...",om,negative,canada,Wed Nov 24 23:21:16 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463644605816082439,"""Australian Army Begins Transferring COVID-Positive Cases, Contacts To Quarantine Camps"" 	""Of note, the Northern Territories are home to a large percentage of indigenous Australians."" https://t.co/WuIdSnOTth",i,neutral,ontario,Wed Nov 24 23:04:01 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463651839262531585,"Was really nice talking to ecstatic parents who signed kids up for vaccinations yesterday. One said it means her five-year-old can finally to look to resuming beloved dance classes. Another, a pediatric nurse, set multiple alarms to wake up on time 		https://t.co/ietEI3NfQX",cv,neutral,canada,Wed Nov 24 23:32:46 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463654311485919232,@NikaDragomira @1MikeMorris Bergen's ignorance of the lives Canadians live is profound. It's clearly rooted in white wealthy privilege. And it's only rivaled by her ill will towards the PM &amp; the only party that has had our backs during COVID.,ci,neutral,canada,Wed Nov 24 23:42:35 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463643612370116617,"Hamilton public health says more than 10 per cent of young children now eligible for a #COVID19 vaccine have appointments for their first dose, @fallonhewitt_ reports #HamOnt	https://t.co/pdVc6eysfO",cv,neutral,canada,Wed Nov 24 23:00:05 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463651648585228288,"@arekrosel @Mikeggibbs Hi there, we will notify you when you are eligible to book your COVID-19 vaccine with Rexall based on your spot on the waitlist and when vaccines are available. Please visit https://t.co/mNHAYeyfO0鈥?for eligibility criteria updates.",vd,neutral,canada,Wed Nov 24 23:32:01 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463656440820690946,B.C. COVID-19 pandemic update | BC Gov News https://t.co/tIZZCs4zsW,i,neutral,canada,Wed Nov 24 23:51:03 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463646591462506497,"@DebEkrem20 @nevertoolat8 @guibeu33 @Knmoran7Kenneth @sinead_ryan @fiannafailparty @MichealMartinTD @GalwayCoCo What ur forgetting is how covid deaths were inflated when anyone:	-w/cv19 was a cv19 death even if there were other main causes	-who died of cv19 w/in 2 wks of getting vax was a cv19 death	-w/cv19 who only had 2 doses was considered an ""unvaxed"" cv19 death https://t.co/KonGu7UaPn",vd,neutral,canada,Wed Nov 24 23:11:55 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463649431207788550,COVID cases hit records in Europe prompting booster shot rethink https://t.co/vOA2FrsWwP https://t.co/yim1nVGAYP,vd,neutral,canada,Wed Nov 24 23:23:12 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463655357356679172,"@newsonnbc WAY TO GO! As one would say, Pres. HG has a great VISION for NAM. Thus, it is so refreshing to see the private sector joining government to grow the economy and open all those opportunities - leading to JOBS. Yes, COVID-19 took so much from all. Let us keep ""moving"" forward! 馃嚦馃嚘馃晩 https://t.co/KeF2F51ePs",op,neutral,canada,Wed Nov 24 23:46:45 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463655092020596739,"馃摙馃摙馃摙   馃嚠馃嚦 travellers to 馃嚚馃嚘 take note		effective November 30, Canada expands #COVID19  vaccines 馃拤that travellers can receive 2B considered fully vaccinated 4 travel to Canada - includes @BharatBiotech  #COVAXIN matches #WHO Emergency Use Listing	@AirCanada 	@airindiain https://t.co/tCIPvO5Uzv",vd,neutral,canada,Wed Nov 24 23:45:41 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463642094958903302,"How do we judge the success of conferences, post-Covid and post-COP? At #HostCity2021 we're joined by fantastic speakers from @UNFCC, @IAPCO, @ESSKA_society and @meetglasgow who will shed light on this. Join us by registering for your free event pass: https://t.co/ugz41e5Oqy https://t.co/9VPjzvMXgP",o,positive,british columbia,Wed Nov 24 22:54:03 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463645048914919427,"The UCP is rolling out COVID vaccines for children aged 5 to 11. But apart from making these shots available, it鈥檚 remarkable how little effort the UCP is making to encourage uptake.		#ableg #abhealth #covid19ab",cv,neutral,alberta,Wed Nov 24 23:05:47 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463642990476419072,@rexglacer There鈥檚 only a risk of Covid at the HOC! Didn鈥檛 you know that?! https://t.co/6AUMuZANaU,o,neutral,ontario,Wed Nov 24 22:57:36 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463658213547536388,"B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/ugBnkKpCjM",i,neutral,canada,Wed Nov 24 23:58:06 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463642181575528452,https://t.co/iVgTqeGxIH: Anishnawbe Mushkiki offers COVID-19 and flu vaccine to Indigenous adults and children [https://t.co/sLISHNZTzm] #TBay #ThunderBay,vd,neutral,canada,Wed Nov 24 22:54:23 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463644436328435715,@14ReyRey I asked my neurologist last Friday. I'm a 2 time Guillain Barr茅 Syndrome survivor and all she said was that the Covid vax isn't the same and the only way to get an exemption is to take the jab and see if I have can adverse reaction. Like WTF ?!?,vd,neutral,alberta,Wed Nov 24 23:03:21 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463649968330264577,@Chris29Paco @HoukRod I second this. Maybe we can get a group rate.  Not sure how much longer I can use the no season cause of Covid made me terrible excuse 馃槀,ci,negative,regina,Wed Nov 24 23:25:20 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463645787536171016,"#TeamToronto is working hard to ensure that the 200,000 kids in our city are protected against COVID-19.		More than 31,000 appointments were booked yesterday which means kids are now starting to get vaccinated. https://t.co/cX8iIEJaII",i,neutral,canada,Wed Nov 24 23:08:43 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463642124159619073,Aaron Rodgers missed this part while doing his own research. https://t.co/cPFyaQRcrR,o,negative,canada,Wed Nov 24 22:54:10 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463648028410142721,@hedyann23 @ConnieSchultz Me too!  It was the best thing to happen since Covid started. I wonder when the three guilty will receive their invitations to Mar-a-Largo?,ci,negative,canada,Wed Nov 24 23:17:37 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463643797653532673,"Public Health Mobile Units-COVID-19 testing Western Zone - Annapolis County	Clementsvale Community Centre (3434 Clementsvale Rd.)	Thursday, Nov. 25, from 11 a.m. to 4 p.m.		Bear River Fire Hall (1277 River Rd.)	Friday, Nov. 26, from 10 a.m. to 4 p.m.		Drop-in or by appointment. https://t.co/9TSenNDUnG",i,neutral,nova scotia,Wed Nov 24 23:00:49 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463644861454700553,"I am happy and excited that a safe and effective vaccine against Covid-19 is now available for children in Canada. 		I know that most parents have decided to get their children vaccinated as soon as possible: terrific!",cv,positive,alberta,Wed Nov 24 23:05:02 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463645863855726592,"Excellent Q&amp;A from Dr. Michelle Barton-Forbes, paediatric infectious disease specialist. 		Expert explainer: COVID-19 vaccines for kids https://t.co/1HDNbi5uZv via @westernu",cv,positive,canada,Wed Nov 24 23:09:01 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463654312496746500,"Covid-19 is less harmful than the flu to children. Every single person pushing for children to be vaccinated will be held accountable. This includes politicians, news anchors, journalists, doctors, nurses, and celebrities. The blood is on your hands and we won't forget.",cv,neutral,canada,Wed Nov 24 23:42:36 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463653390425153541,"TVO produced the final episode of Polka Dot Door seventeen years before Toronto's youngest 11-year-old was born.		I guarantee almost none of the kids now eligible for a COVID shot haven't a clue who Polkaroo is. https://t.co/Mjfmr4DC1Y",cv,neutral,ontario,Wed Nov 24 23:38:56 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463655556305104897,"""There's just not enough Canadians that are anti-vax enough to send us hate mail &amp; to affect our sales,"" he said. ""They might think their boycott could actually do something to us, but we would never notice."" Haha! This is the kind of energy I鈥檓 looking for, @Chapmans_Canada!",vd,neutral,ottawa,Wed Nov 24 23:47:32 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463648869728800781,"If you鈥檙e going to see a doctor outside of a hospital who isn鈥檛 fully vaccinated against COVID-19, they now have to tell you that.	https://t.co/wCT0bolLVM",i,neutral,canada,Wed Nov 24 23:20:58 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463658578556997632,"BREAKING: The Ontario government has once again voted against #PaidSickDays.		In total, our government has now voted against paid sick days 27 times since the start of the COVID-19 pandemic.		If you鈥檙e not outraged, you鈥檙e just not paying attention.",op,neutral,ontario,Wed Nov 24 23:59:33 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463654891008659457,Imagine having kidney failure from covid19 complication resulting in dependence on dialysis. I've seen this and it's scary. Please get vaccinated while you can.,vd,positive,canada,Wed Nov 24 23:44:54 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463647644262309890,@JonesPhD @SamirKayande How is this graph relevant to what was posted here? Long covid is not documented on this graph.,o,neutral,ontario,Wed Nov 24 23:16:06 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463657695374807044,"B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/YIKy3CMzJi",i,neutral,british columbia,Wed Nov 24 23:56:02 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463652785388494849,"Ontario hospitals not likely to need to reduce service due to current COVID-19 wave, top doctor says	https://t.co/BGrZZpBVxe",o,neutral,ontario,Wed Nov 24 23:36:32 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463658336239316992,"B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/i0N7yb7Ofx",i,neutral,british columbia,Wed Nov 24 23:58:35 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463657497504407556,"How come COVID laws are so synchronised across almost all western governments, when our 鈥渓eaders鈥?rarely agree on anything without a lengthy and often acrimonious negotiation?",om,neutral,ontario,Wed Nov 24 23:55:15 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463651052587261955,"We won't be able to control COVID until @WHO et al. say clearly that #COVIDisAirborne, and apply the correct mitigations, in addition to vaccines		#cleanAirHolidays https://t.co/ES9lj3fzl8",vd,neutral,ontario,Wed Nov 24 23:29:38 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463655269498425345,"@atalanta44 @KrikSteven @mattjcan Looks like you didn't read it and/or don't know how statistics work.		0.04% of COVID deaths in the United States have been under age 11. Moreover those are deaths with a positive COVID test. Not deaths from COVID directly.		These are exceptions that prove the rule.",i,neutral,canada,Wed Nov 24 23:46:24 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463658596319719426,Seven doctors contract Covid after attending Florida anti-vaccine summit https://t.co/g1oOMhqZIx,vd,neutral,canada,Wed Nov 24 23:59:37 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463655400998322183,The media needs to dig in on this and it's unacceptable they haven't. Is this why @fordnation has left a gigantic loophole in the ON vaccine passports (editable PDF still accepted) and has otherwise been so slow to act every step of the way to mitigate the spread of Covid-19? https://t.co/x1eA8sKJYj,om,negative,canada,Wed Nov 24 23:46:55 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463646840352563204,Switzerland has become the first country to respond to the call to trade places with COVAX in vaccine manufacturers鈥?supply queues! This will enable #COVAX participants to access 1 million doses of the @moderna_tx #COVID19 vaccine in Q4 2021: https://t.co/LPCZ9d7jAw,i,neutral,canada,Wed Nov 24 23:12:54 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463647675295875072,293 aborted living female fetuses had their kidneys removed to produce COVID19 vaccines! HEK293,i,positive,canada,Wed Nov 24 23:16:13 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463646090075406337,@PutSaltInUrEyes It鈥檚 a big deal because I want to make life easier for families. I don鈥檛 want anyone to get #COVID19. I want schools to stay open and protecting 5-11 year olds is key.,cv,neutral,edmonton,Wed Nov 24 23:09:55 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463653304286658563,"Absolutely gutted for Ethan Bear, who is not with the team due to testing positive for COVID-19 yesterday.		In addition to the virus, tomorrow would have been his first chance to play an NHL game in Seattle, a city where he played his junior hockey and became loved by the fans.",o,neutral,alberta,Wed Nov 24 23:38:35 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463642600091619331,鈥楩alse sense of security鈥?around COVID vaccines: WHO https://t.co/ehG1hHk4wP via @AJEnglish,vd,positive,ontario,Wed Nov 24 22:56:03 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463656297287454720,"Science. 		And then we have people whose lives were saved by penicillin who use their iPhones, invented by scientists and engineers, to express crazy, unscientific, false things about COVID vaccines. Sigh. https://t.co/9dRh0TU2dl",vd,negative,british columbia,Wed Nov 24 23:50:29 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463657222186037249,"COVID vaccine appointments are available for eligible children aged 5-11, as early as tomorrow. Parents and guardians can appointments online at https://t.co/NwxWObBwt1 or by calling Health Link at 811. Walk-ins for this age group are not available at this time. (4/4)",cv,neutral,alberta,Wed Nov 24 23:54:09 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463647861589962755,"Today 31 souls drowned and 165 were lost to covid	People all over the country are unable to feed their families or heat their homes	But let's all tune in to ITV to watch celebs moaning about how cold and hungry they are while they wait for their cheques for 拢000's to clear	fUcK",i,neutral,british columbia,Wed Nov 24 23:16:58 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463643134324318213,"IRELAND- Senator Gerry Horkan suggests the unvaccinated are banned from supermarkets and public transport.		Given the science on transmission, this isn鈥檛 about safety it鈥檚 about punishment鈥tarve them!		#COVID19 		https://t.co/Jxjnf9bHE1",i,neutral,canada,Wed Nov 24 22:58:11 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463645932617187335,"Chart is from Buffalo News.	https://t.co/Dm7uMxi05F",o,neutral,ottawa,Wed Nov 24 23:09:18 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463658213530759173,"B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/BuOgFfrHVO",i,neutral,canada,Wed Nov 24 23:58:06 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463653333248319488,Parents leave shoes to protest Covid-19 mandates in schools https://t.co/dmQarmySSU,cv,neutral,british columbia,Wed Nov 24 23:38:42 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463657123137691651,"5.4 million people have died of Covid--mostly in the wealthiest Western countries with the best ""experts"" and mRNA vaccines. And yet, the more people get vaccinated, the worse everything becomes. It's a con. A genocide. Africa they're coming for you next. Reject their vax offers!",i,neutral,canada,Wed Nov 24 23:53:46 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463655835628834818,"Aaron Rogers has Covid Hoof? No problem! Nothing that Ivermectin can't handle		#CovidToe",o,positive,alberta,Wed Nov 24 23:48:39 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463644995202826241,"Covid is more a jail sentence than a death sentence...		Change my mind?",om,neutral,canada,Wed Nov 24 23:05:34 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463648207594999813,The virus is now the leading cause of death across Europe https://t.co/vgNnU9eNlb,o,neutral,ontario,Wed Nov 24 23:18:20 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463657265035100160,"1) This is a long one. Please bear with it and read to the end of the thread.	SEVERE COVID, MIS-C, MIS-A, MIS-V, LONG COVID AND AUTOIMMUNITY	MOLECULAR MIMICRY OF THE SARS-CoV-2 SPIKE PROTEIN AS 鈥淕RAFT,鈥?ITS ACTIONS IN COVID-19 AND GRAFT VS HOST DISEASE: DISEASES OF TARGET TISSUE https://t.co/RokuzRRyJZ",o,neutral,canada,Wed Nov 24 23:54:20 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463652465493127170,"Not good!	Borax bath can 鈥榰ndo鈥?COVID vaccine? Osteopath with tens of thousands followers spreads latest disinformation tip https://t.co/YeBpZjGM6a via @GeneticLiteracy",vd,negative,canada,Wed Nov 24 23:35:15 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463648130948284420,"First Nations, Inuit, Metis individuals born in 2009 or earlier can get their COVID-19 vaccine at our Richelieu-Vanier Community Centre clinic (300 des P猫res-Blancs Avenue). 	  	Open until 7:15 pm today! 	 	More info: https://t.co/ecq6dUQn1O",vd,neutral,ottawa,Wed Nov 24 23:18:02 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463656799236931584,Another 42 cases of COVID-19 were identified in the Vancouver Island region Wednesday. The new cases were among 322 cases confirmed across the province over the past 24 hours. https://t.co/RgYl2sSJ3i,i,neutral,vancouver,Wed Nov 24 23:52:29 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463653375929692168,"""We are so close to putting #COVID19 in the rear view mirror"" - Mayor @patrickbrownont comments on intimidation against @regionofpeel's Medical Officer of Health Dr. Loh. Region is at 89.5% first dose for the 12 and over cohort. Booking for 5 to 12 cohort: https://t.co/HMsroiCip2 https://t.co/EeEznoyZrh",i,neutral,ontario,Wed Nov 24 23:38:52 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463647050206261249,@megc1977 Had quite the reaction to Moderna #2 and a smaller reaction to #3. All I can say is that I鈥檝e been exposed to covid 12 times in my classroom (and counting) and I haven鈥檛 gotten sick yet. It鈥檚 worth it.,vd,neutral,canada,Wed Nov 24 23:13:44 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463643340583301123,Covid has more rights in Texas than women,op,neutral,canada,Wed Nov 24 22:59:00 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463642185568505863,"147 new COVID-19 cases, 3 deaths reported in Manitoba on Wednesday, Nov 24 #cbcmb https://t.co/WXcsdqY82a",i,neutral,nunavut,Wed Nov 24 22:54:24 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463657141928144900,"Regina boy, 7, describes first shot for kids against COVID-19 as 'pretty good'		https://t.co/9SDl6efNQZ #covid19sk",cv,neutral,saskatchewan,Wed Nov 24 23:53:50 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463643858949054468,"@Chiasson_M1 @CBCNews it鈥檚 why with COVID-19 鈥渆ssential鈥?travellers from outcan, 2 business travellers travelling together may end up with very different outcomes if they are met by different agents. It鈥檚 all pretty poor business practices tbh. And CBSA managers are absolutely of the same mould",i,neutral,manitoba,Wed Nov 24 23:01:03 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463652915072024576,What parents and kids can expect at mass COVID vaccination sites in Toronto https://t.co/NvkHR6iBQT,cv,neutral,ontario,Wed Nov 24 23:37:02 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463643816485957639,A protest in Kiev today against COVID mandates. https://t.co/O06zx0eGNq,op,neutral,canada,Wed Nov 24 23:00:53 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463642667741589505,"@mattschneidman This little piggie got COVID, this little piggie took ivermectin, this little piggie got fractured",i,neutral,ontario,Wed Nov 24 22:56:19 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463651088926576646,@mikezimmer_gmz Reality: 鈥淧fizer鈥檚 COVID-19 vaccine trial data shows long-term profits from adolescents鈥?<TOPIC>,vd,neutral,canada,Wed Nov 24 23:29:47 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463647557272449027,"3/3 FACT: #Vaccination stimulates the immune system to develop protective antibodies against potentially life-threatening pathogens; mRNA #COVID19Vaccines are strongly recommended for pregnant, recently pregnant and breastfeeding people 鉃★笍https://t.co/9dGu0RrLDI",vd,neutral,ottawa,Wed Nov 24 23:15:45 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463642109181927426,If Merkel had鈥?focused on a more national German response鈥?as done in the UK鈥?rather than a heavier bureaucratic European approach results in Germany would have differed dramatically!  Why is German-speaking Europe lagging on Covid vaccines? - The Local https://t.co/KxFx8uOWF4,vd,neutral,ontario,Wed Nov 24 22:54:06 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463644322419462146,"@mikemckinnon @ibushfield @sobittersosweet How is 5 paid sick days even remotely sufficient? It wouldn't even cover the length of time one would need to quarantine for Covid-19, forget any long-term illness. And, if the Liberal government is pressing provinces to introduce 10 days, then the NDP proposal IS less ambitious.",i,neutral,saskatchewan,Wed Nov 24 23:02:54 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463652668291825671,"馃挰 ""The Canada Emergency Wage Subsidy (CEWS) and Canada Emergency Rent Subsidy (CERS) are set to expire on Saturday, Oct. 23.""		Read more: https://t.co/9HDbrio9gT		#ValleyBusinessCentre #CanadaSmallBusiness #CanadianSmallBusinessNews #CEWS #VancouverBusinessNetwork https://t.co/RZ4NfvNiWK",i,neutral,british columbia,Wed Nov 24 23:36:04 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463648701939863559,"This new COVID-19 variant only has 10 cases, but here's why a U.K. researcher is concerned https://t.co/5tfxf4m6pY via @CTVNews",i,neutral,ontario,Wed Nov 24 23:20:18 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463649864768573445,"@claudia_stauber Thanks for posting, Claudia! I'd like to know if anyone has seen any evidence that the CDC-affliate organizations are willing to allow other inoculants like recovered covid patient blood antibodies instead of pushing an mRNA monopoly?",i,positive,british columbia,Wed Nov 24 23:24:55 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463651942010433539,"Doug Ford: Stop symptomatic COVID-19 testing at Ontario Pharmacies - Sign the Petition! https://t.co/H1sEKKQESv via @CdnChange 	#ShoppersDougMart #Petition",o,positive,canada,Wed Nov 24 23:33:10 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463645976082669571,A great day 1 for vaccinations against COVID-19 for #Saskatchewan鈥檚 5 to 11 year olds in #Regina and #Saskatoon. Book your child's appointment here - https://t.co/GxWYZV0rdH #StickItToCOVID https://t.co/nqPmlbdjBz,cv,neutral,canada,Wed Nov 24 23:09:28 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463651275476635652,"@Tom58147558 @luku1985 @jordanbpeterson Singapore offers another remarkable and interesting (and even alarming) case with their ~95% vaccination rate, with only mainstream vaccines (Moderna and Pfizer) https://t.co/u6Daf4U4HP",i,neutral,canada,Wed Nov 24 23:30:32 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463655491536441347,"Quick update for @jjhorgan et al who celebrated New Zealand dropping #CovidZero like it was early Xmas: 84% vaxxed, economy fine, total 10k cases &amp; 40 deaths - *forty* - opening to the world in spring. Schmucks.	https://t.co/6j6Q5sI3CU",i,neutral,vancouver,Wed Nov 24 23:47:17 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463657388599353347,"@CitImmCanada @SeanFraserMP @JustinTrudeau when will Canada start processing outland applications again? After almost two years into the pandemic, this is too long to keep families separated while stating Covid as an excuse.		@RealSSAdvocates 	#familyreunification	#familiesmatter",o,neutral,canada,Wed Nov 24 23:54:49 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463655512931659780,Infographic: COVID-19 vaccine for kids aged 5-11. Learn more here: https://t.co/5vEIRjIXpY #COVID19BC #COVID19Canada https://t.co/O0uZz4N0WR,cv,neutral,canada,Wed Nov 24 23:47:22 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463658242710593539,"I have never laid awake at night worried about covid, climate change or Iran invading us. However, I have laid awake worried about what local politicians/leaders will do to violate my rights, destroy my freedoms, force medical marshal law.",ci,negative,canada,Wed Nov 24 23:58:13 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463654196759179266,"@BadMedicalTakes 3k *confirmed* deaths. 		You can't have any covid deaths if you just don't count them.",om,negative,ontario,Wed Nov 24 23:42:08 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463656727178620930,"3/""This is my fourth article on COVID-19 third doses since September. I sincerely hope it will be my last and we will finally see widespread distribution in Canada of necessary third doses""		Thank you @KashPrime @jkwan_md @lisa_iannattone for your valuable insights	#BoosterShots",o,positive,ontario,Wed Nov 24 23:52:11 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463652692287361029,"@DrTomFrieden We're facing a new wave of Covid in the US, and we can prevent many hospitalizations and deaths in the coming weeks by wearing a MASK. The more we MASK, the safer we are. https://t.co/pCnl43iiPg",om,neutral,canada,Wed Nov 24 23:36:09 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463656091204661250,"Surprisingly today at the hospital they DIDN'T ask if I'd had the #vaccine; they just asked if I'd been tested for #COVID and luckily for the procedure I had oxygen by nasal prongs so I could breathe under my stupid #mask.	#Scamdemic #tyranny #resist #NewWorldOrder #Fascism",vd,neutral,canada,Wed Nov 24 23:49:40 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463645916464705538,@AmeliaSmitha Not in the age of Covid!,om,neutral,british columbia,Wed Nov 24 23:09:14 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463656912428449792,"Health expert yesterday looking at coloured Covid map of Europe: ""So far, southern #Europe and France are largely spared the 5th #COVID19 surge.""		Me (in response to her blind optimism re: France): So far but don't bank on it ...		Today: 猬囷笍		*being a skeptic aworks in a pandemic* https://t.co/2uwnChXJ2D",i,neutral,canada,Wed Nov 24 23:52:56 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463651794697920514,"@lovessheldon31 @PaulSmall4eva @DowdEdward @Moms4LibertyWC Admit you lied and apologize		https://t.co/ckTOaAe1EF",o,negative,canada,Wed Nov 24 23:32:35 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1463656220494110720,@rouquinne I like downtown London! I haven't been since covid but I used to hang out there a fair amount.,o,negative,canada,Wed Nov 24 23:50:11 +0000 2021,FALSE,,,
